	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000014324	72.9981321	-1.872992143	0.48911528	-3.829347031	0.000128484	0.000834085
ENSDARG00000023768	44.79275577	-1.81666761	0.655392494	-2.771877352	0.005573403	0.021351363
ENSDARG00000015010	76.95117167	-2.732860041	0.485112201	-5.633459708	1.77E-08	2.81E-07
ENSDARG00000025421	351.5366241	-0.81744544	0.28486741	-2.86956462	0.004110373	0.016570131
ENSDARG00000089756	81.83431887	-2.228835904	0.468511359	-4.757271856	1.96E-06	2.06E-05
ENSDARG00000101057	114.5872403	-1.684721353	0.427899437	-3.937189924	8.24E-05	0.00056632
ENSDARG00000068484	74.64694373	-1.647509801	0.477137098	-3.452906531	0.000554581	0.003014465
ENSDARG00000100528	52.47510066	-1.847589772	0.572601627	-3.226658265	0.001252449	0.006075102
ENSDARG00000100011	28.86950027	-2.136864245	0.815949959	-2.618866785	0.008822239	0.031229295
ENSDARG00000102977	149.1959881	-1.622802835	0.371423584	-4.369143223	1.25E-05	0.000107791
ENSDARG00000101309	115.6959904	-1.415434614	0.392613821	-3.60515738	0.000311964	0.001824908
ENSDARG00000098118	56.10002031	-1.429423006	0.523390392	-2.731083774	0.006312642	0.023659157
ENSDARG00000096447	76.15021623	-1.397785458	0.531067204	-2.632031217	0.008487606	0.030273672
ENSDARG00000104801	43.99409596	-1.664518266	0.596766927	-2.789226734	0.005283406	0.020419737
ENSDARG00000059388	44.15198598	-1.813082853	0.594158398	-3.051514307	0.002276902	0.010170021
ENSDARG00000055629	84.76716896	-1.384980621	0.438318685	-3.1597572	0.001579007	0.007424271
ENSDARG00000095333	9.45666182	-3.651022871	1.420628752	-2.570004911	0.010169707	0.035156195
ENSDARG00000055566	251.0619721	-1.349279107	0.300111449	-4.495926796	6.93E-06	6.41E-05
ENSDARG00000034883	180.0054987	-1.344974161	0.355794276	-3.780201799	0.000156701	0.000992269
ENSDARG00000017910	652.6465159	-0.876828833	0.239608635	-3.65942084	0.000252786	0.001510374
ENSDARG00000055506	44.9867449	-2.918114649	0.632032243	-4.617034467	3.89E-06	3.84E-05
ENSDARG00000063636	232.6054926	-1.143261917	0.304276369	-3.757314191	0.000171747	0.001075828
ENSDARG00000009342	776.8506869	-0.63296625	0.240417407	-2.632780458	0.008468907	0.030218206
ENSDARG00000045415	85.46492405	-1.897711353	0.445690558	-4.257912396	2.06E-05	0.000168341
ENSDARG00000063573	276.7489993	-0.858644412	0.292362409	-2.936917966	0.003314918	0.013885469
ENSDARG00000078638	20.68178956	-2.366051465	0.896445683	-2.639369578	0.008306038	0.029714404
ENSDARG00000071724	70.60187121	-2.721993624	0.510103227	-5.336162326	9.49E-08	1.33E-06
ENSDARG00000045411	103.969416	-1.657357123	0.404835207	-4.093905606	4.24E-05	0.0003153
ENSDARG00000075113	51.51265661	-1.879533349	0.554347924	-3.390530149	0.000697576	0.003682226
ENSDARG00000016897	48.19914748	-1.62176218	0.586525749	-2.765031514	0.00569173	0.021743477
ENSDARG00000071626	63.30173709	-1.506447271	0.509781788	-2.955082559	0.003125854	0.013243822
ENSDARG00000018459	19.91009718	-3.446257585	0.9692231	-3.555690723	0.000376987	0.002142588
ENSDARG00000007691	532.4273315	-1.116718038	0.241321047	-4.627520278	3.70E-06	3.68E-05
ENSDARG00000071685	77.50048245	-1.526358859	0.544910213	-2.801119933	0.005092559	0.019817819
ENSDARG00000091249	19.18318227	-2.332014785	0.922157283	-2.528868805	0.011443079	0.038700796
ENSDARG00000010169	108.7513664	-0.957348167	0.39510332	-2.423032454	0.015391552	0.048933253
ENSDARG00000004687	441.0842086	-1.734165947	0.267572409	-6.481109002	9.11E-11	2.11E-09
ENSDARG00000003899	118.6342746	-1.142758669	0.389602357	-2.933141056	0.003355514	0.014021855
ENSDARG00000076238	517.8597675	-2.669144929	0.252902499	-10.55404725	4.87E-26	5.91E-24
ENSDARG00000027825	2186.001588	-0.996721619	0.201354005	-4.950095818	7.42E-07	8.63E-06
ENSDARG00000078109	220.1000768	-1.115259318	0.30786235	-3.622590806	0.000291667	0.001721391
ENSDARG00000092045	15.7989708	-2.472214477	0.990393769	-2.496193487	0.012553411	0.041562465
ENSDARG00000090346	14.91850195	-2.619536148	1.022971371	-2.560713058	0.010445759	0.035882926
ENSDARG00000057939	359.9746575	-1.253218013	0.301327284	-4.158992825	3.20E-05	0.000246687
ENSDARG00000045305	485.7938823	-0.841208616	0.244190423	-3.444887822	0.000571296	0.003094805
ENSDARG00000058158	54.99478936	-1.481909312	0.528245239	-2.805343433	0.005026299	0.019596435
ENSDARG00000045306	121.0916952	-1.432600541	0.386769175	-3.704019437	0.00021221	0.001300845
ENSDARG00000016794	126.6366561	-0.9420694	0.388536111	-2.424663691	0.015322574	0.048746256
ENSDARG00000062363	68.51606431	-1.893322905	0.490406384	-3.860722385	0.000113052	0.000749245
ENSDARG00000057577	348.6390725	-0.806385691	0.266901591	-3.021284699	0.002517046	0.011070041
ENSDARG00000079167	84.28615383	-1.07035749	0.436343248	-2.453017198	0.014166357	0.045843008
ENSDARG00000057241	150.247669	-1.195681068	0.355737848	-3.36112976	0.000776243	0.004032054
ENSDARG00000062154	73.11434728	-1.650668821	0.481675387	-3.42693205	0.000610442	0.003278178
ENSDARG00000012625	157.7284624	-1.014037064	0.343036964	-2.956057718	0.003115988	0.013213688
ENSDARG00000077605	84.82753023	-1.147521655	0.471399243	-2.434288289	0.014921106	0.047769939
ENSDARG00000105185	204.4613191	-0.954084325	0.333192688	-2.86346117	0.004190402	0.016839694
ENSDARG00000101947	767.2961046	-0.684095166	0.224085242	-3.05283454	0.002266909	0.01013246
ENSDARG00000098451	69.1169134	-1.153892396	0.476153675	-2.423361318	0.015377623	0.048905174
ENSDARG00000086805	19.26574892	-2.202535457	0.907735879	-2.426405641	0.015249215	0.048553117
ENSDARG00000077138	67.453943	-1.453075567	0.497900793	-2.918403804	0.003518284	0.014568808
ENSDARG00000055292	62.75334659	-1.899598674	0.540187594	-3.516553682	0.000437188	0.00244777
ENSDARG00000053152	177.6209324	-1.25932501	0.328477296	-3.833826645	0.000126165	0.000821121
ENSDARG00000025081	181.5052012	-1.702514687	0.372164138	-4.574633919	4.77E-06	4.59E-05
ENSDARG00000018285	168.6904924	-1.37504932	0.340333595	-4.040298521	5.34E-05	0.000384748
ENSDARG00000025507	70.25555395	-1.496434748	0.496746411	-3.012472191	0.002591292	0.011339412
ENSDARG00000102377	185.8870349	-1.196283591	0.4085845	-2.927873157	0.003412892	0.014212117
ENSDARG00000061417	77.4834129	-1.61501759	0.484492004	-3.333424655	0.000857839	0.004414076
ENSDARG00000090213	160.7873996	-0.970507932	0.338137063	-2.870161364	0.004102624	0.016549319
ENSDARG00000014556	111.2482661	-1.30544198	0.415165075	-3.144392577	0.00166432	0.007764534
ENSDARG00000040401	376.7461793	-0.875189842	0.277041346	-3.159058585	0.001582797	0.007438447
ENSDARG00000078657	178.2340738	-1.733162401	0.366109482	-4.734000315	2.20E-06	2.29E-05
ENSDARG00000063661	256.0196229	-0.978064414	0.298912668	-3.272074153	0.001067616	0.005298875
ENSDARG00000011890	206.0197676	-1.211702792	0.317797019	-3.812819878	0.00013739	0.000886065
ENSDARG00000030250	57.74083522	-2.168207915	0.536970156	-4.037855536	5.39E-05	0.000387466
ENSDARG00000101986	132.316629	-2.519816965	0.411898011	-6.117574982	9.50E-10	1.89E-08
ENSDARG00000104491	87.03784202	-1.892465197	0.502108261	-3.769038162	0.000163878	0.001032603
ENSDARG00000098664	148.3639205	-1.077493063	0.40057029	-2.689897602	0.007147395	0.026199378
ENSDARG00000098898	96.37660515	-1.044429166	0.425179723	-2.456441618	0.01403206	0.045470932
ENSDARG00000100192	112.5449715	-1.418797667	0.402126668	-3.528235701	0.000418339	0.002350465
ENSDARG00000092152	54.13750049	-1.662609067	0.539391572	-3.082378654	0.002053534	0.009304411
ENSDARG00000071833	106.0321177	-1.155396097	0.461492929	-2.503605199	0.012293513	0.040871192
ENSDARG00000063559	312.4028738	-0.953612317	0.302037518	-3.157264444	0.001592568	0.007475218
ENSDARG00000102493	32.54415074	-1.657119348	0.671672203	-2.467154874	0.013619144	0.044425692
ENSDARG00000105118	152.9548399	-1.466809022	0.363853632	-4.031316145	5.55E-05	0.000397219
ENSDARG00000104419	68.75109953	-1.752085347	0.502092787	-3.489564862	0.000483808	0.002673688
ENSDARG00000021812	449.6443335	-0.900670549	0.297873698	-3.023665921	0.00249732	0.010988324
ENSDARG00000086457	480.8558598	-1.339449021	0.279209004	-4.797298803	1.61E-06	1.73E-05
ENSDARG00000058861	437.9616029	-0.733060574	0.263066625	-2.78659664	0.005326473	0.020571467
ENSDARG00000071662	167.1130184	-1.11220851	0.363661504	-3.058361959	0.002225506	0.009973839
ENSDARG00000043180	210.4157071	-1.298243458	0.339760247	-3.821057548	0.000132881	0.000858713
ENSDARG00000089720	246.4358667	-1.088163439	0.322439788	-3.374780279	0.000738746	0.003866583
ENSDARG00000109049	49.75746852	-1.461695362	0.585896721	-2.494800378	0.012602801	0.04169003
ENSDARG00000090600	487.13821	-1.011282173	0.270218998	-3.742454009	0.000182232	0.001130804
ENSDARG00000071589	409.3731069	-0.725868367	0.255015394	-2.846370785	0.004422067	0.017619418
ENSDARG00000076721	57.45559789	-1.510492239	0.532781128	-2.835108377	0.004581014	0.01816224
ENSDARG00000002917	24.68715704	-2.289787536	0.894969541	-2.558508901	0.010512213	0.036057388
ENSDARG00000063195	104.2848396	-1.049890356	0.421230774	-2.492435078	0.012687052	0.041910945
ENSDARG00000044143	325.7475494	-1.72121715	0.29454243	-5.843698487	5.11E-09	8.89E-08
ENSDARG00000071541	67.57782192	-1.956870685	0.494766571	-3.955139252	7.65E-05	0.000529417
ENSDARG00000062865	113.2805554	-1.405363582	0.395670078	-3.551857116	0.000382523	0.002168908
ENSDARG00000071506	90.20053891	-1.593547877	0.473940366	-3.362338368	0.000772854	0.004017708
ENSDARG00000036510	2702.965944	-0.592390153	0.202070389	-2.931602976	0.003372175	0.014063921
ENSDARG00000076965	122.9545152	-1.399145436	0.378651256	-3.695076711	0.00021982	0.001340646
ENSDARG00000006266	126.8192227	-1.452419755	0.382614777	-3.796036751	0.000147028	0.000939382
ENSDARG00000042940	150.893085	-1.502003131	0.378802385	-3.965136414	7.34E-05	0.000510103
ENSDARG00000032318	196.3953058	-1.977754553	0.331209179	-5.971315652	2.35E-09	4.33E-08
ENSDARG00000020054	17.21967529	-3.502669561	1.033908754	-3.387793698	0.000704572	0.003712696
ENSDARG00000042900	303.5665567	-1.207446031	0.293716	-4.110930398	3.94E-05	0.000294985
ENSDARG00000042908	17.95567616	-2.564574842	0.928167837	-2.763050755	0.005726386	0.021854549
ENSDARG00000006052	73.35831903	-2.078147933	0.502638705	-4.134476534	3.56E-05	0.000270102
ENSDARG00000042670	445.8851598	-0.6632559	0.261954628	-2.531949543	0.011343031	0.03843015
ENSDARG00000019998	936.5879846	-0.950976377	0.229006454	-4.15261823	3.29E-05	0.000252142
ENSDARG00000062479	112.3936131	-1.903875128	0.444623633	-4.281992647	1.85E-05	0.000153038
ENSDARG00000042753	36.29280897	-2.25327264	0.702596506	-3.207064966	0.001340967	0.006456894
ENSDARG00000062372	90.86956922	-1.606482031	0.46217175	-3.475941637	0.000509063	0.00279635
ENSDARG00000071450	146.6923069	-2.769511608	0.391388204	-7.076124376	1.48E-12	4.28E-11
ENSDARG00000009673	38.23366334	-2.315060786	0.647155052	-3.577289212	0.000347176	0.002002208
ENSDARG00000002909	132.2404532	-1.082709335	0.366721125	-2.952405144	0.003153089	0.013332726
ENSDARG00000025670	36.58692396	-2.437968187	0.675878507	-3.607110097	0.000309626	0.001812891
ENSDARG00000071377	155.9559827	-1.345623037	0.348079202	-3.865853029	0.000110702	0.000735443
ENSDARG00000042285	32.36889791	-1.743331126	0.690348082	-2.525292924	0.011560189	0.039000651
ENSDARG00000076474	118.0186338	-1.491632525	0.417492681	-3.572835145	0.000353137	0.002030485
ENSDARG00000001734	511.3197489	-1.23523585	0.240622186	-5.133507713	2.84E-07	3.62E-06
ENSDARG00000003655	228.1977326	-0.844911853	0.298615451	-2.829431129	0.004663084	0.018438105
ENSDARG00000042470	29.93320127	-1.863115589	0.729868829	-2.552671818	0.010690017	0.036533742
ENSDARG00000079876	29.69414904	-1.947989378	0.715247278	-2.723518757	0.006459055	0.024104343
ENSDARG00000069708	256.0785101	-1.229917999	0.296100321	-4.153720584	3.27E-05	0.000251131
ENSDARG00000022177	54.01279988	-1.395002859	0.550988213	-2.531819786	0.011347229	0.038437588
ENSDARG00000098918	40.65882318	-2.039445344	0.636799335	-3.202649926	0.001361694	0.006537017
ENSDARG00000012572	834.7190963	-0.69928367	0.245277079	-2.850994777	0.004358269	0.017401341
ENSDARG00000055787	20.35748117	-2.595416943	0.896939639	-2.893636127	0.003808092	0.015540869
ENSDARG00000041703	335.4456938	-0.650699199	0.267952423	-2.428413191	0.015165055	0.04838951
ENSDARG00000092702	19.46466666	-3.895861188	1.146148167	-3.399090361	0.000676104	0.003584687
ENSDARG00000061138	179.4954763	-1.332366272	0.332879369	-4.002549867	6.27E-05	0.000442006
ENSDARG00000054858	39.41032011	-1.625087839	0.618972617	-2.625459987	0.008653198	0.030750014
ENSDARG00000071059	58.34964169	-1.588020237	0.539349492	-2.944325082	0.003236598	0.013628792
ENSDARG00000040841	37.52604343	-1.796999578	0.640829064	-2.804179272	0.005044485	0.019654648
ENSDARG00000041022	591.7197715	-1.764787909	0.257334746	-6.857946441	6.99E-12	1.88E-10
ENSDARG00000071036	410.3951629	-1.268775321	0.270854656	-4.68434008	2.81E-06	2.87E-05
ENSDARG00000071024	278.021572	-0.930625489	0.290649568	-3.201881545	0.001365331	0.006549564
ENSDARG00000040938	38.45602155	-1.776636526	0.640000496	-2.775992421	0.005503349	0.02116325
ENSDARG00000005749	11.20203659	-7.005322833	1.808552199	-3.873442434	0.000107309	0.000715877
ENSDARG00000083189	114.1309377	-1.178701433	0.41217712	-2.859696417	0.004240467	0.01702663
ENSDARG00000104210	34.22346614	-2.171336448	0.681430565	-3.186438295	0.001440362	0.006861472
ENSDARG00000041839	303.0329133	-1.09329938	0.319811355	-3.418575861	0.000629498	0.00337202
ENSDARG00000102538	584.4514048	-1.122268377	0.24340553	-4.610693843	4.01E-06	3.94E-05
ENSDARG00000070847	44.16245482	-1.514952678	0.619091194	-2.447059	0.014402726	0.046435666
ENSDARG00000022968	240.268704	-1.114034493	0.302385315	-3.684155405	0.000229462	0.001388858
ENSDARG00000040732	107.7210285	-1.588335532	0.524710935	-3.027067716	0.002469386	0.010895387
ENSDARG00000086985	119.5154367	-1.283487396	0.379676454	-3.380476676	0.000723602	0.003798713
ENSDARG00000070892	66.89863835	-1.359141313	0.523904494	-2.594253968	0.009479643	0.033189127
ENSDARG00000089893	92.41219985	-2.018534901	0.444902755	-4.537024956	5.71E-06	5.38E-05
ENSDARG00000002002	111.9215778	-1.345322419	0.457646097	-2.939656709	0.003285761	0.013790423
ENSDARG00000015502	41.46061905	-1.70890757	0.667980306	-2.55832029	0.010517917	0.036067604
ENSDARG00000031774	228.2692212	-0.796358345	0.324621944	-2.453187037	0.014159669	0.045829095
ENSDARG00000090690	58.78602009	-1.990894053	0.520575563	-3.824409354	0.000131086	0.000849019
ENSDARG00000103388	308.9543158	-1.209758686	0.279401608	-4.329820052	1.49E-05	0.000126566
ENSDARG00000062636	301.8319607	-1.987008687	0.28975389	-6.857573811	7.00E-12	1.88E-10
ENSDARG00000063684	181.1478129	-2.458255701	0.346450139	-7.095554087	1.29E-12	3.75E-11
ENSDARG00000054323	11.67982227	-3.164244807	1.197494383	-2.642388016	0.008232368	0.029494838
ENSDARG00000054271	787.0927587	-0.733032437	0.233470362	-3.139723742	0.001691072	0.007883592
ENSDARG00000026701	153.9691044	-1.136602783	0.350930541	-3.238825492	0.00120023	0.005864565
ENSDARG00000071076	59.31081295	-1.750831798	0.517562145	-3.382843615	0.000717395	0.003770251
ENSDARG00000028517	118.6155572	-1.835569698	0.392161477	-4.680647651	2.86E-06	2.91E-05
ENSDARG00000074226	347.0800334	-1.114312803	0.27658343	-4.028848731	5.61E-05	0.000400663
ENSDARG00000028539	381.1998036	-0.798819688	0.27034215	-2.954846994	0.003128242	0.013251013
ENSDARG00000069673	101.8360471	-2.137235519	0.42983998	-4.972165504	6.62E-07	7.80E-06
ENSDARG00000090543	211.7719888	-0.879879407	0.33540037	-2.623370415	0.008706456	0.030899225
ENSDARG00000019532	98.46920422	-1.298746089	0.415670695	-3.124459104	0.001781323	0.008250224
ENSDARG00000076651	127.5038712	-1.653143095	0.415891749	-3.974936026	7.04E-05	0.000492223
ENSDARG00000014311	134.9021346	-2.033658925	0.410619748	-4.952657381	7.32E-07	8.53E-06
ENSDARG00000104235	17.83066866	-3.76242508	1.07584349	-3.497186268	0.000470193	0.002610478
ENSDARG00000103684	108.0992542	-1.739781282	0.406521868	-4.279674525	1.87E-05	0.000154327
ENSDARG00000045932	52.46426954	-2.74778928	0.600146399	-4.578531643	4.68E-06	4.52E-05
ENSDARG00000021466	270.0553466	-1.513283189	0.293823749	-5.150309301	2.60E-07	3.35E-06
ENSDARG00000079716	162.7286493	-1.141192548	0.360679659	-3.164005846	0.001556137	0.007334708
ENSDARG00000104702	135.5887227	-1.055912268	0.391168673	-2.699378405	0.006946914	0.025601404
ENSDARG00000026224	92.48906329	-2.58738873	0.460163748	-5.622756553	1.88E-08	2.98E-07
ENSDARG00000060951	78.36399184	-1.852333571	0.486230695	-3.809577617	0.000139204	0.00089656
ENSDARG00000063101	190.8460684	-1.009994996	0.323781512	-3.119372041	0.00181237	0.008375827
ENSDARG00000070971	38.71561963	-2.011247952	0.641995035	-3.132809199	0.00173142	0.008042385
ENSDARG00000097662	33.52018231	-2.316611369	0.712431231	-3.251698226	0.001147178	0.005628266
ENSDARG00000098247	319.6738777	-1.201281299	0.27460585	-4.374565586	1.22E-05	0.000105479
ENSDARG00000020475	33.43716456	-2.11035204	0.679542201	-3.105549645	0.001899257	0.008712344
ENSDARG00000017665	22.98149079	-2.036020457	0.812772811	-2.505030225	0.012244093	0.04077045
ENSDARG00000102403	168.7483554	-1.447710118	0.347011452	-4.171937577	3.02E-05	0.000234588
ENSDARG00000023583	940.939461	-1.120786323	0.298386458	-3.756156801	0.000172543	0.001080313
ENSDARG00000029239	63.00404226	-1.639291513	0.581368738	-2.819710462	0.0048067	0.018917516
ENSDARG00000020395	18.58723664	-2.643351671	0.924820355	-2.858232583	0.00426008	0.017094652
ENSDARG00000014402	21.06415673	-2.633571519	0.891297737	-2.954760692	0.003129117	0.013251795
ENSDARG00000051746	436.0462128	-1.460744835	0.254046258	-5.749916746	8.93E-09	1.48E-07
ENSDARG00000013784	100.4522699	-1.277451024	0.425120607	-3.004914374	0.002656556	0.011582754
ENSDARG00000043986	231.9338201	-0.817957093	0.302467546	-2.704280519	0.006845247	0.02528013
ENSDARG00000042116	336.5528794	-1.114639933	0.283535781	-3.931214356	8.45E-05	0.000579547
ENSDARG00000014303	203.643389	-1.164172226	0.357250338	-3.258701541	0.001119233	0.005517968
ENSDARG00000100889	55.69950209	-2.447183864	0.550321651	-4.446824613	8.71E-06	7.87E-05
ENSDARG00000097203	230.013519	-1.095188645	0.315354772	-3.472877985	0.000514909	0.002823616
ENSDARG00000006791	235.5850518	-1.68541558	0.305471996	-5.517414368	3.44E-08	5.21E-07
ENSDARG00000062960	130.9703059	-1.014670084	0.388893409	-2.609121323	0.009077505	0.031997164
ENSDARG00000045814	488.3229835	-0.919752251	0.245645271	-3.744229429	0.000180948	0.001124817
ENSDARG00000045804	77.95621565	-1.261235579	0.450502179	-2.799621481	0.005116256	0.019893903
ENSDARG00000089967	409.8006425	-0.75966938	0.270654202	-2.806789524	0.005003792	0.019535758
ENSDARG00000013438	15.16657605	-2.650118104	1.033784334	-2.563511572	0.010361925	0.035692107
ENSDARG00000007788	64.3002673	-2.135156266	0.51102995	-4.178143113	2.94E-05	0.000228928
ENSDARG00000007045	192.2270051	-0.863803875	0.338037365	-2.55535028	0.010608099	0.036311974
ENSDARG00000070830	30.40836539	-2.171923269	0.726310345	-2.990351554	0.002786565	0.012068053
ENSDARG00000015006	343.5480513	-1.177836511	0.270694121	-4.35117138	1.35E-05	0.000116129
ENSDARG00000034497	724.3811158	-0.563456357	0.225406537	-2.499733873	0.012428663	0.041249063
